Nombre CCAA,Codigo CCAA,Nombre Provincia,Codigo Provincia,Nombre Municipio,Codigo Municipio
Castilla y León,07,Ávila,05,Herreros de Suso,05094
Castilla y León,07,Ávila,05,Higuera de las Dueñas,05095
Castilla y León,07,Ávila,05,"Hija de Dios, La",05096
Castilla y León,07,Ávila,05,"Horcajada, La",05097
Castilla y León,07,Ávila,05,Horcajo de las Torres,05099
Castilla y León,07,Ávila,05,"Hornillo, El",05100
Castilla y León,07,Ávila,05,"Hoyo de Pinares, El",05102
Castilla y León,07,Ávila,05,Hoyocasero,05101
Castilla y León,07,Ávila,05,Hoyorredondo,05103
Castilla y León,07,Ávila,05,Hoyos de Miguel Muñoz,05106
Castilla y León,07,Ávila,05,Hoyos del Collado,05104
Castilla y León,07,Ávila,05,Hoyos del Espino,05105
Castilla y León,07,Ávila,05,Hurtumpascual,05107
Castilla y León,07,Ávila,05,Junciana,05108
Castilla y León,07,Ávila,05,Langa,05109
Castilla y León,07,Ávila,05,Lanzahíta,05110
Castilla y León,07,Ávila,05,"Llanos de Tormes, Los",05113
Castilla y León,07,Ávila,05,"Losar del Barco, El",05112
Castilla y León,07,Ávila,05,Madrigal de las Altas Torres,05114
Castilla y León,07,Ávila,05,Maello,05115
Castilla y León,07,Ávila,05,Malpartida de Corneja,05116
Castilla y León,07,Ávila,05,Mamblas,05117
Castilla y León,07,Ávila,05,Mancera de Arriba,05118
Castilla y León,07,Ávila,05,Manjabálago y Ortigosa de Rioalmar,05119
Castilla y León,07,Ávila,05,Marlín,05120
Castilla y León,07,Ávila,05,Martiherrero,05121
Castilla y León,07,Ávila,05,Martínez,05122
Castilla y León,07,Ávila,05,Mediana de Voltoya,05123
Castilla y León,07,Ávila,05,Medinilla,05124
Castilla y León,07,Ávila,05,Mengamuñoz,05125
Castilla y León,07,Ávila,05,Mesegar de Corneja,05126
Castilla y León,07,Ávila,05,Mijares,05127
Castilla y León,07,Ávila,05,Mingorría,05128
Castilla y León,07,Ávila,05,"Mirón, El",05129
Castilla y León,07,Ávila,05,Mironcillo,05130
Castilla y León,07,Ávila,05,Mirueña de los Infanzones,05131
Castilla y León,07,Ávila,05,Mombeltrán,05132
Castilla y León,07,Ávila,05,Monsalupe,05133
Castilla y León,07,Ávila,05,Moraleja de Matacabras,05134
Castilla y León,07,Ávila,05,Muñana,05135
Castilla y León,07,Ávila,05,Muñico,05136
Castilla y León,07,Ávila,05,Muñogalindo,05138
Castilla y León,07,Ávila,05,Muñogrande,05139
Castilla y León,07,Ávila,05,Muñomer del Peco,05140
Castilla y León,07,Ávila,05,Muñopepe,05141
Castilla y León,07,Ávila,05,Muñosancho,05142
Castilla y León,07,Ávila,05,Muñotello,05143
Castilla y León,07,Ávila,05,Narrillos del Álamo,05144
Castilla y León,07,Ávila,05,Narrillos del Rebollar,05145
Castilla y León,07,Ávila,05,Narros de Saldueña,05149
Castilla y León,07,Ávila,05,Narros del Castillo,05147
Castilla y León,07,Ávila,05,Narros del Puerto,05148
Castilla y León,07,Ávila,05,Nava de Arévalo,05152
Castilla y León,07,Ávila,05,Nava del Barco,05153
Castilla y León,07,Ávila,05,Navacepedilla de Corneja,05151
Castilla y León,07,Ávila,05,Navadijos,05154
Castilla y León,07,Ávila,05,Navaescurial,05155
Castilla y León,07,Ávila,05,Navahondilla,05156
Castilla y León,07,Ávila,05,Navalacruz,05157
Castilla y León,07,Ávila,05,Navalmoral,05158
Castilla y León,07,Ávila,05,Navalonguilla,05159
Castilla y León,07,Ávila,05,Navalosa,05160
Castilla y León,07,Ávila,05,Navalperal de Pinares,05161
Castilla y León,07,Ávila,05,Navalperal de Tormes,05162
Castilla y León,07,Ávila,05,Navaluenga,05163
Castilla y León,07,Ávila,05,Navaquesera,05164
Castilla y León,07,Ávila,05,Navarredonda de Gredos,05165
Castilla y León,07,Ávila,05,Navarredondilla,05166
Castilla y León,07,Ávila,05,Navarrevisca,05167
Castilla y León,07,Ávila,05,"Navas del Marqués, Las",05168
Castilla y León,07,Ávila,05,Navatalgordo,05169
Castilla y León,07,Ávila,05,Navatejares,05170
Castilla y León,07,Ávila,05,Neila de San Miguel,05171
Castilla y León,07,Ávila,05,Niharra,05172
Castilla y León,07,Ávila,05,Ojos-Albos,05173
Castilla y León,07,Ávila,05,Orbita,05174
Castilla y León,07,Ávila,05,"Oso, El",05175
Castilla y León,07,Ávila,05,Padiernos,05176
Castilla y León,07,Ávila,05,Pajares de Adaja,05177
Castilla y León,07,Ávila,05,Palacios de Goda,05178
Castilla y León,07,Ávila,05,Papatrigo,05179
Castilla y León,07,Ávila,05,"Parral, El",05180
Castilla y León,07,Ávila,05,Pascualcobo,05181
Castilla y León,07,Ávila,05,Pedro Bernardo,05182
Castilla y León,07,Ávila,05,Pedro-Rodríguez,05183
Castilla y León,07,Ávila,05,Peguerinos,05184
Castilla y León,07,Ávila,05,Peñalba de Ávila,05185
Castilla y León,07,Ávila,05,Piedrahíta,05186
Castilla y León,07,Ávila,05,Piedralaves,05187
Castilla y León,07,Ávila,05,Poveda,05188
Castilla y León,07,Ávila,05,Poyales del Hoyo,05189
Castilla y León,07,Ávila,05,Pozanco,05190
Castilla y León,07,Ávila,05,Pradosegar,05191
Castilla y León,07,Ávila,05,Puerto Castilla,05192
Castilla y León,07,Ávila,05,Rasueros,05193
Castilla y León,07,Ávila,05,Riocabado,05194
Castilla y León,07,Ávila,05,Riofrío,05195
Castilla y León,07,Ávila,05,Rivilla de Barajas,05196
Castilla y León,07,Ávila,05,Salobral,05197
Castilla y León,07,Ávila,05,Salvadiós,05198
Castilla y León,07,Ávila,05,San Bartolomé de Béjar,05199
Castilla y León,07,Ávila,05,San Bartolomé de Corneja,05200
Castilla y León,07,Ávila,05,San Bartolomé de Pinares,05201
Castilla y León,07,Ávila,05,San Esteban de los Patos,05206
Castilla y León,07,Ávila,05,San Esteban de Zapardiel,05208
Castilla y León,07,Ávila,05,San Esteban del Valle,05207
Castilla y León,07,Ávila,05,San García de Ingelmos,05209
Castilla y León,07,Ávila,05,San Juan de Gredos,05901
Castilla y León,07,Ávila,05,San Juan de la Encinilla,05210
Castilla y León,07,Ávila,05,San Juan de la Nava,05211
Castilla y León,07,Ávila,05,San Juan del Molinillo,05212
Castilla y León,07,Ávila,05,San Juan del Olmo,05213
Castilla y León,07,Ávila,05,San Lorenzo de Tormes,05214
Castilla y León,07,Ávila,05,San Martín de la Vega del Alberche,05215
Castilla y León,07,Ávila,05,San Martín del Pimpollar,05216
Castilla y León,07,Ávila,05,San Miguel de Corneja,05217
Castilla y León,07,Ávila,05,San Miguel de Serrezuela,05218
Castilla y León,07,Ávila,05,San Pascual,05219
Castilla y León,07,Ávila,05,San Pedro del Arroyo,05220
Castilla y León,07,Ávila,05,San Vicente de Arévalo,05231
Castilla y León,07,Ávila,05,Sanchidrián,05204
Castilla y León,07,Ávila,05,Sanchorreja,05205
Castilla y León,07,Ávila,05,Santa Cruz de Pinares,05222
Castilla y León,07,Ávila,05,Santa Cruz del Valle,05221
Castilla y León,07,Ávila,05,Santa María de los Caballeros,05226
Castilla y León,07,Ávila,05,Santa María del Arroyo,05224
Castilla y León,07,Ávila,05,Santa María del Berrocal,05225
Castilla y León,07,Ávila,05,Santa María del Cubillo,05902
Castilla y León,07,Ávila,05,Santa María del Tiétar,05227
Castilla y León,07,Ávila,05,Santiago del Collado,05228
Castilla y León,07,Ávila,05,Santiago del Tormes,05904
Castilla y León,07,Ávila,05,Santo Domingo de las Posadas,05229
Castilla y León,07,Ávila,05,Santo Tomé de Zabarcos,05230
Castilla y León,07,Ávila,05,"Serrada, La",05232
Castilla y León,07,Ávila,05,Serranillos,05233
Castilla y León,07,Ávila,05,Sigeres,05234
Castilla y León,07,Ávila,05,Sinlabajos,05235
Castilla y León,07,Ávila,05,Solana de Ávila,05236
Castilla y León,07,Ávila,05,Solana de Rioalmar,05237
Castilla y León,07,Ávila,05,Solosancho,05238
Castilla y León,07,Ávila,05,Sotalbo,05239
Castilla y León,07,Ávila,05,Sotillo de la Adrada,05240
Castilla y León,07,Ávila,05,"Tiemblo, El",05241
Castilla y León,07,Ávila,05,Tiñosillos,05242
Castilla y León,07,Ávila,05,Tolbaños,05243
Castilla y León,07,Ávila,05,Tormellas,05244
Castilla y León,07,Ávila,05,Tornadizos de Ávila,05245
Castilla y León,07,Ávila,05,"Torre, La",05247
Castilla y León,07,Ávila,05,Tórtoles,05246
Castilla y León,07,Ávila,05,Umbrías,05249
Castilla y León,07,Ávila,05,Vadillo de la Sierra,05251
Castilla y León,07,Ávila,05,Valdecasa,05252
Castilla y León,07,Ávila,05,Vega de Santa María,05253
Castilla y León,07,Ávila,05,Velayos,05254
Castilla y León,07,Ávila,05,Villaflor,05256
Castilla y León,07,Ávila,05,Villafranca de la Sierra,05257
Castilla y León,07,Ávila,05,Villanueva de Ávila,05905
Castilla y León,07,Ávila,05,Villanueva de Gómez,05258
Castilla y León,07,Ávila,05,Villanueva del Aceral,05259
Castilla y León,07,Ávila,05,Villanueva del Campillo,05260
Castilla y León,07,Ávila,05,Villar de Corneja,05261
Castilla y León,07,Ávila,05,Villarejo del Valle,05262
Castilla y León,07,Ávila,05,Villatoro,05263
Castilla y León,07,Ávila,05,Viñegra de Moraña,05264
Castilla y León,07,Ávila,05,Vita,05265
Castilla y León,07,Ávila,05,Zapardiel de la Cañada,05266
Castilla y León,07,Ávila,05,Zapardiel de la Ribera,05267
Extremadura,11,Badajoz,06,Acedera,06001
Extremadura,11,Badajoz,06,Aceuchal,06002
Extremadura,11,Badajoz,06,Ahillones,06003
Extremadura,11,Badajoz,06,Alange,06004
Extremadura,11,Badajoz,06,"Albuera, La",06005
Extremadura,11,Badajoz,06,Alburquerque,06006
Extremadura,11,Badajoz,06,Alconchel,06007
Extremadura,11,Badajoz,06,Alconera,06008
Extremadura,11,Badajoz,06,Aljucén,06009
Extremadura,11,Badajoz,06,Almendral,06010
Extremadura,11,Badajoz,06,Almendralejo,06011
Extremadura,11,Badajoz,06,Arroyo de San Serván,06012
Extremadura,11,Badajoz,06,Atalaya,06013
Extremadura,11,Badajoz,06,Azuaga,06014
Extremadura,11,Badajoz,06,Badajoz,06015
Extremadura,11,Badajoz,06,Barcarrota,06016
Extremadura,11,Badajoz,06,Baterno,06017
Extremadura,11,Badajoz,06,Benquerencia de la Serena,06018
Extremadura,11,Badajoz,06,Berlanga,06019
Extremadura,11,Badajoz,06,Bienvenida,06020
Extremadura,11,Badajoz,06,Bodonal de la Sierra,06021
Extremadura,11,Badajoz,06,Burguillos del Cerro,06022
Extremadura,11,Badajoz,06,Cabeza del Buey,06023
Extremadura,11,Badajoz,06,Cabeza la Vaca,06024
Extremadura,11,Badajoz,06,Calamonte,06025
Extremadura,11,Badajoz,06,Calera de León,06026
Extremadura,11,Badajoz,06,Calzadilla de los Barros,06027
Extremadura,11,Badajoz,06,Campanario,06028
Extremadura,11,Badajoz,06,Campillo de Llerena,06029
Extremadura,11,Badajoz,06,Capilla,06030
Extremadura,11,Badajoz,06,Carmonita,06031
Extremadura,11,Badajoz,06,"Carrascalejo, El",06032
Extremadura,11,Badajoz,06,Casas de Don Pedro,06033
Extremadura,11,Badajoz,06,Casas de Reina,06034
Extremadura,11,Badajoz,06,Castilblanco,06035
Extremadura,11,Badajoz,06,Castuera,06036
Extremadura,11,Badajoz,06,Cheles,06042
Extremadura,11,Badajoz,06,"Codosera, La",06037
Extremadura,11,Badajoz,06,Cordobilla de Lácara,06038
Extremadura,11,Badajoz,06,"Coronada, La",06039
Extremadura,11,Badajoz,06,Corte de Peleas,06040
Extremadura,11,Badajoz,06,Cristina,06041
Extremadura,11,Badajoz,06,Don Álvaro,06043
Extremadura,11,Badajoz,06,Don Benito,06044
Extremadura,11,Badajoz,06,Entrín Bajo,06045
Extremadura,11,Badajoz,06,Esparragalejo,06046
Extremadura,11,Badajoz,06,Esparragosa de la Serena,06047
Extremadura,11,Badajoz,06,Esparragosa de Lares,06048
Extremadura,11,Badajoz,06,Feria,06049
Extremadura,11,Badajoz,06,Fregenal de la Sierra,06050
Extremadura,11,Badajoz,06,Fuenlabrada de los Montes,06051
Extremadura,11,Badajoz,06,Fuente de Cantos,06052
Extremadura,11,Badajoz,06,Fuente del Arco,06053
Extremadura,11,Badajoz,06,Fuente del Maestre,06054
Extremadura,11,Badajoz,06,Fuentes de León,06055
Extremadura,11,Badajoz,06,Garbayuela,06056
Extremadura,11,Badajoz,06,Garlitos,06057
Extremadura,11,Badajoz,06,"Garrovilla, La",06058
Extremadura,11,Badajoz,06,Granja de Torrehermosa,06059
Extremadura,11,Badajoz,06,Guadiana,06903
Extremadura,11,Badajoz,06,Guareña,06060
Extremadura,11,Badajoz,06,"Haba, La",06061
Extremadura,11,Badajoz,06,Helechosa de los Montes,06062
Extremadura,11,Badajoz,06,Herrera del Duque,06063
Extremadura,11,Badajoz,06,Higuera de la Serena,06064
Extremadura,11,Badajoz,06,Higuera de Llerena,06065
Extremadura,11,Badajoz,06,Higuera de Vargas,06066
Extremadura,11,Badajoz,06,Higuera la Real,06067
Extremadura,11,Badajoz,06,Hinojosa del Valle,06068
Extremadura,11,Badajoz,06,Hornachos,06069
Extremadura,11,Badajoz,06,Jerez de los Caballeros,06070
Extremadura,11,Badajoz,06,"Lapa, La",06071
Extremadura,11,Badajoz,06,Llera,06073
Extremadura,11,Badajoz,06,Llerena,06074
Extremadura,11,Badajoz,06,Lobón,06072
Extremadura,11,Badajoz,06,Magacela,06075
Extremadura,11,Badajoz,06,Maguilla,06076
Extremadura,11,Badajoz,06,Malcocinado,06077
Extremadura,11,Badajoz,06,Malpartida de la Serena,06078
Extremadura,11,Badajoz,06,Manchita,06079
Extremadura,11,Badajoz,06,Medellín,06080
Extremadura,11,Badajoz,06,Medina de las Torres,06081
Extremadura,11,Badajoz,06,Mengabril,06082
Extremadura,11,Badajoz,06,Mérida,06083
Extremadura,11,Badajoz,06,Mirandilla,06084
Extremadura,11,Badajoz,06,Monesterio,06085
Extremadura,11,Badajoz,06,Montemolín,06086
Extremadura,11,Badajoz,06,Monterrubio de la Serena,06087
Extremadura,11,Badajoz,06,Montijo,06088
Extremadura,11,Badajoz,06,"Morera, La",06089
Extremadura,11,Badajoz,06,"Nava de Santiago, La",06090
Extremadura,11,Badajoz,06,Navalvillar de Pela,06091
Extremadura,11,Badajoz,06,Nogales,06092
Extremadura,11,Badajoz,06,Oliva de la Frontera,06093
Extremadura,11,Badajoz,06,Oliva de Mérida,06094
Extremadura,11,Badajoz,06,Olivenza,06095
Extremadura,11,Badajoz,06,Orellana de la Sierra,06096
Extremadura,11,Badajoz,06,Orellana la Vieja,06097
Extremadura,11,Badajoz,06,Palomas,06098
Extremadura,11,Badajoz,06,"Parra, La",06099
Extremadura,11,Badajoz,06,Peñalsordo,06100
Extremadura,11,Badajoz,06,Peraleda del Zaucejo,06101
Extremadura,11,Badajoz,06,Puebla de Alcocer,06102
Extremadura,11,Badajoz,06,Puebla de la Calzada,06103
Extremadura,11,Badajoz,06,Puebla de la Reina,06104
Extremadura,11,Badajoz,06,Puebla de Obando,06107
Extremadura,11,Badajoz,06,Puebla de Sancho Pérez,06108
Extremadura,11,Badajoz,06,Puebla del Maestre,06105
Extremadura,11,Badajoz,06,Puebla del Prior,06106
Extremadura,11,Badajoz,06,Pueblonuevo del Guadiana,06902
Extremadura,11,Badajoz,06,Quintana de la Serena,06109
Extremadura,11,Badajoz,06,Reina,06110
Extremadura,11,Badajoz,06,Rena,06111
Extremadura,11,Badajoz,06,Retamal de Llerena,06112
Extremadura,11,Badajoz,06,Ribera del Fresno,06113
Extremadura,11,Badajoz,06,Risco,06114
Extremadura,11,Badajoz,06,"Roca de la Sierra, La",06115
Extremadura,11,Badajoz,06,Salvaleón,06116
Extremadura,11,Badajoz,06,Salvatierra de los Barros,06117
Extremadura,11,Badajoz,06,San Pedro de Mérida,06119
Extremadura,11,Badajoz,06,San Vicente de Alcántara,06123
Extremadura,11,Badajoz,06,Sancti-Spíritus,06118
Extremadura,11,Badajoz,06,Santa Amalia,06120
Extremadura,11,Badajoz,06,Santa Marta,06121
Extremadura,11,Badajoz,06,"Santos de Maimona, Los",06122
Extremadura,11,Badajoz,06,Segura de León,06124
Extremadura,11,Badajoz,06,Siruela,06125
Extremadura,11,Badajoz,06,Solana de los Barros,06126
Extremadura,11,Badajoz,06,Talarrubias,06127
Extremadura,11,Badajoz,06,Talavera la Real,06128
Extremadura,11,Badajoz,06,Táliga,06129
Extremadura,11,Badajoz,06,Tamurejo,06130
Extremadura,11,Badajoz,06,Torre de Miguel Sesmero,06131
Extremadura,11,Badajoz,06,Torremayor,06132
Extremadura,11,Badajoz,06,Torremejía,06133
Extremadura,11,Badajoz,06,Trasierra,06134
Extremadura,11,Badajoz,06,Trujillanos,06135
Extremadura,11,Badajoz,06,Usagre,06136
Extremadura,11,Badajoz,06,Valdecaballeros,06137
Extremadura,11,Badajoz,06,Valdelacalzada,06901
Extremadura,11,Badajoz,06,Valdetorres,06138
Extremadura,11,Badajoz,06,Valencia de las Torres,06139
Extremadura,11,Badajoz,06,Valencia del Mombuey,06140
Extremadura,11,Badajoz,06,Valencia del Ventoso,06141
Extremadura,11,Badajoz,06,Valle de la Serena,06146
Extremadura,11,Badajoz,06,Valle de Matamoros,06147
Extremadura,11,Badajoz,06,Valle de Santa Ana,06148
Extremadura,11,Badajoz,06,Valverde de Burguillos,06142
Extremadura,11,Badajoz,06,Valverde de Leganés,06143
Extremadura,11,Badajoz,06,Valverde de Llerena,06144
Extremadura,11,Badajoz,06,Valverde de Mérida,06145
Extremadura,11,Badajoz,06,Villafranca de los Barros,06149
Extremadura,11,Badajoz,06,Villagarcía de la Torre,06150
Extremadura,11,Badajoz,06,Villagonzalo,06151
Extremadura,11,Badajoz,06,Villalba de los Barros,06152
Extremadura,11,Badajoz,06,Villanueva de la Serena,06153
Extremadura,11,Badajoz,06,Villanueva del Fresno,06154
Extremadura,11,Badajoz,06,Villar de Rena,06156
Extremadura,11,Badajoz,06,Villar del Rey,06155
Extremadura,11,Badajoz,06,Villarta de los Montes,06157
Extremadura,11,Badajoz,06,Zafra,06158
Extremadura,11,Badajoz,06,Zahínos,06159
Extremadura,11,Badajoz,06,Zalamea de la Serena,06160
Extremadura,11,Badajoz,06,"Zarza, La",06162
Extremadura,11,Badajoz,06,Zarza-Capilla,06161
Illes Balears,04,"Balears, Illes",07,Alaior,07002
Illes Balears,04,"Balears, Illes",07,Alaró,07001
Illes Balears,04,"Balears, Illes",07,Alcúdia,07003
Illes Balears,04,"Balears, Illes",07,Algaida,07004
Illes Balears,04,"Balears, Illes",07,Andratx,07005
Illes Balears,04,"Balears, Illes",07,Ariany,07901
Illes Balears,04,"Balears, Illes",07,Artà,07006
Illes Balears,04,"Balears, Illes",07,Banyalbufar,07007
Illes Balears,04,"Balears, Illes",07,Binissalem,07008
Illes Balears,04,"Balears, Illes",07,Búger,07009
Illes Balears,04,"Balears, Illes",07,Bunyola,07010
Illes Balears,04,"Balears, Illes",07,Calvià,07011
Illes Balears,04,"Balears, Illes",07,Campanet,07012
Illes Balears,04,"Balears, Illes",07,Campos,07013
Illes Balears,04,"Balears, Illes",07,Capdepera,07014
Illes Balears,04,"Balears, Illes",07,"Castell, Es",07064
Illes Balears,04,"Balears, Illes",07,Ciutadella de Menorca,07015
Illes Balears,04,"Balears, Illes",07,Consell,07016
Illes Balears,04,"Balears, Illes",07,Costitx,07017
Illes Balears,04,"Balears, Illes",07,Deià,07018
Illes Balears,04,"Balears, Illes",07,Eivissa,07026
Illes Balears,04,"Balears, Illes",07,Escorca,07019
Illes Balears,04,"Balears, Illes",07,Esporles,07020
Illes Balears,04,"Balears, Illes",07,Estellencs,07021
Illes Balears,04,"Balears, Illes",07,Felanitx,07022
Illes Balears,04,"Balears, Illes",07,Ferreries,07023
Illes Balears,04,"Balears, Illes",07,Formentera,07024
Illes Balears,04,"Balears, Illes",07,Fornalutx,07025
Illes Balears,04,"Balears, Illes",07,Inca,07027
Illes Balears,04,"Balears, Illes",07,Lloret de Vistalegre,07028
Illes Balears,04,"Balears, Illes",07,Lloseta,07029
Illes Balears,04,"Balears, Illes",07,Llubí,07030
Illes Balears,04,"Balears, Illes",07,Llucmajor,07031
Illes Balears,04,"Balears, Illes",07,Manacor,07033
Illes Balears,04,"Balears, Illes",07,Mancor de la Vall,07034
Illes Balears,04,"Balears, Illes",07,Maó,07032
Illes Balears,04,"Balears, Illes",07,Maria de la Salut,07035
Illes Balears,04,"Balears, Illes",07,Marratxí,07036
Illes Balears,04,"Balears, Illes",07,"Mercadal, Es",07037
Illes Balears,04,"Balears, Illes",07,"Migjorn Gran, Es",07902
Illes Balears,04,"Balears, Illes",07,Montuïri,07038
Illes Balears,04,"Balears, Illes",07,Muro,07039
Illes Balears,04,"Balears, Illes",07,Palma,07040
Illes Balears,04,"Balears, Illes",07,Petra,07041
Illes Balears,04,"Balears, Illes",07,"Pobla, Sa",07044
Illes Balears,04,"Balears, Illes",07,Pollença,07042
Illes Balears,04,"Balears, Illes",07,Porreres,07043
Illes Balears,04,"Balears, Illes",07,Puigpunyent,07045
Illes Balears,04,"Balears, Illes",07,"Salines, Ses",07059
Illes Balears,04,"Balears, Illes",07,Sant Antoni de Portmany,07046
Illes Balears,04,"Balears, Illes",07,Sant Joan,07049
Illes Balears,04,"Balears, Illes",07,Sant Joan de Labritja,07050
Illes Balears,04,"Balears, Illes",07,Sant Josep de sa Talaia,07048
Illes Balears,04,"Balears, Illes",07,Sant Llorenç des Cardassar,07051
Illes Balears,04,"Balears, Illes",07,Sant Lluís,07052
Illes Balears,04,"Balears, Illes",07,Santa Eugènia,07053
Illes Balears,04,"Balears, Illes",07,Santa Eulària des Riu,07054
Illes Balears,04,"Balears, Illes",07,Santa Margalida,07055
Illes Balears,04,"Balears, Illes",07,Santa María del Camí,07056
Illes Balears,04,"Balears, Illes",07,Santanyí,07057
Illes Balears,04,"Balears, Illes",07,Selva,07058
Illes Balears,04,"Balears, Illes",07,Sencelles,07047
Illes Balears,04,"Balears, Illes",07,Sineu,07060
Illes Balears,04,"Balears, Illes",07,Sóller,07061
Illes Balears,04,"Balears, Illes",07,Son Servera,07062
Illes Balears,04,"Balears, Illes",07,Valldemossa,07063
Illes Balears,04,"Balears, Illes",07,Vilafranca de Bonany,07065
Cataluña,09,Barcelona,08,Abrera,08001
Cataluña,09,Barcelona,08,Aguilar de Segarra,08002
Cataluña,09,Barcelona,08,Aiguafreda,08014
Cataluña,09,Barcelona,08,Alella,08003
Cataluña,09,Barcelona,08,Alpens,08004
Cataluña,09,Barcelona,08,"Ametlla del Vallès, L'",08005
Cataluña,09,Barcelona,08,Arenys de Mar,08006
Cataluña,09,Barcelona,08,Arenys de Munt,08007
Cataluña,09,Barcelona,08,Argençola,08008
Cataluña,09,Barcelona,08,Argentona,08009
Cataluña,09,Barcelona,08,Artés,08010
